,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
1577,TTWK00043949142532,TTWK000439491,2021/9/18 10:19:03,2021/9/18 10:27:28,YES,8,1,42532,42532
1578,TTWK00043949242532,TTWK000439492,2021/9/18 10:19:03,2021/9/18 10:27:28,YES,8,1,42532,42532
1580,TTWK00043949442436,TTWK000439494,2021/9/18 10:24:35,尚未完成,NO,,1,42436,42436
1581,TTWK00043949542436,TTWK000439495,2021/9/18 10:24:47,尚未完成,NO,,1,42436,42436
1582,TTWK00043949642436,TTWK000439496,2021/9/18 10:24:47,尚未完成,NO,,1,42436,42436
1583,TTWK00043949742436,TTWK000439497,2021/9/18 10:24:47,尚未完成,NO,,1,42436,42436
1584,TTWK00043949842436,TTWK000439498,2021/9/18 10:24:47,尚未完成,NO,,1,42436,42436
1585,TTWK00043949942436,TTWK000439499,2021/9/18 10:24:47,尚未完成,NO,,1,42436,42436
1587,TTWK00043948776597,TTWK000439487,2021/9/18 10:28:25,2021/9/18 10:41:19,YES,13,1,76597,76597
1589,TTWK00043951142532,TTWK000439511,2021/9/18 10:29:18,2021/9/18 10:46:03,YES,17,1,42532,42532
1590,TTWK00043951042532,TTWK000439510,2021/9/18 10:29:19,2021/9/18 10:46:03,YES,17,1,42532,42532
1591,TTWK00043950542532,TTWK000439505,2021/9/18 10:29:20,2021/9/18 10:46:03,YES,17,1,42532,42532
1592,TTWK00043950442532,TTWK000439504,2021/9/18 10:29:20,2021/9/18 10:46:03,YES,17,1,42532,42532
1593,TTWK00043950842532,TTWK000439508,2021/9/18 10:29:24,2021/9/18 10:46:03,YES,17,1,42532,42532
1594,TTWK00043950642532,TTWK000439506,2021/9/18 10:29:24,2021/9/18 10:46:03,YES,17,1,42532,42532
1595,TTWK00043950942532,TTWK000439509,2021/9/18 10:29:26,2021/9/18 10:46:03,YES,17,1,42532,42532
1596,TTWK00043950742532,TTWK000439507,2021/9/18 10:29:27,2021/9/18 10:46:03,YES,17,1,42532,42532
1597,TTWK00043950042532,TTWK000439500,2021/9/18 10:29:29,2021/9/18 10:46:03,YES,17,1,42532,42532
1598,TTWK00043950142532,TTWK000439501,2021/9/18 10:29:30,2021/9/18 10:46:03,YES,17,1,42532,42532
1599,TTWK00043950342532,TTWK000439503,2021/9/18 10:29:32,2021/9/18 10:46:03,YES,17,1,42532,42532
1600,TTWK00043950242532,TTWK000439502,2021/9/18 10:29:33,2021/9/18 10:46:03,YES,16,1,42532,42532
1601,TTWK00043948842532,TTWK000439488,2021/9/18 10:29:35,2021/9/18 10:46:03,YES,16,1,42532,42532
1602,TTWK00043951342532,TTWK000439513,2021/9/18 10:29:39,2021/9/18 10:46:03,YES,16,1,42532,42532
1603,TTWK00043951742532,TTWK000439517,2021/9/18 10:29:39,2021/9/18 10:46:03,YES,16,1,42532,42532
1605,TTWK00043951242532,TTWK000439512,2021/9/18 10:29:40,2021/9/18 10:46:03,YES,16,1,42532,42532
1606,TTWK00043951842532,TTWK000439518,2021/9/18 10:29:45,2021/9/18 10:46:03,YES,16,1,42532,42532
1607,TTWK00043951942532,TTWK000439519,2021/9/18 10:29:45,2021/9/18 10:46:03,YES,16,1,42532,42532
1608,TTWK00043951542532,TTWK000439515,2021/9/18 10:29:46,2021/9/18 10:46:03,YES,16,1,42532,42532
1609,TTWK00043951442532,TTWK000439514,2021/9/18 10:29:47,2021/9/18 10:46:03,YES,16,1,42532,42532
1610,TTWK00043952042532,TTWK000439520,2021/9/18 10:30:01,2021/9/18 10:46:03,YES,16,1,42532,42532
1611,TTWK00043958542532,TTWK000439585,2021/9/18 10:30:15,2021/9/18 10:46:03,YES,16,1,42532,42532
1613,TTWK00043953042436,TTWK000439530,2021/9/18 10:34:52,2021/9/18 10:46:51,YES,12,1,42436,42436
1614,TTWK00043953142436,TTWK000439531,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1615,TTWK00043953242436,TTWK000439532,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1616,TTWK00043953342436,TTWK000439533,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1617,TTWK00043953442436,TTWK000439534,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1618,TTWK00043953542436,TTWK000439535,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1619,TTWK00043956742436,TTWK000439567,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1620,TTWK00043956842436,TTWK000439568,2021/9/18 10:35:04,2021/9/18 10:46:51,YES,12,1,42436,42436
1621,TTWK00043956942436,TTWK000439569,2021/9/18 10:36:00,2021/9/18 10:46:51,YES,11,1,42436,42436
1622,TTWK00043957042436,TTWK000439570,2021/9/18 10:36:00,2021/9/18 10:46:51,YES,11,1,42436,42436
1623,TTWK00043957142436,TTWK000439571,2021/9/18 10:36:04,2021/9/18 10:46:51,YES,11,1,42436,42436
1624,TTWK00043957242436,TTWK000439572,2021/9/18 10:36:04,2021/9/18 10:46:51,YES,11,1,42436,42436
1625,TTWK00043957342436,TTWK000439573,2021/9/18 10:36:08,2021/9/18 10:46:51,YES,11,2,42436,42436
1626,TTWK00043957442436,TTWK000439574,2021/9/18 10:45:28,2021/9/18 10:46:51,YES,1,1,42436,42436
1628,TTWK000439523118366,TTWK000439523,2021/9/18 10:48:58,2021/9/18 10:50:03,YES,1,1,118366,118366
1629,TTWK000439522118366,TTWK000439522,2021/9/18 10:48:59,2021/9/18 10:50:03,YES,1,1,118366,118366
1630,TTWK000439524118366,TTWK000439524,2021/9/18 10:49:03,2021/9/18 10:50:03,YES,1,1,118366,118366
1631,TTWK000439525118366,TTWK000439525,2021/9/18 10:49:07,2021/9/18 10:50:03,YES,1,1,118366,118366
1632,TTWK000439521118366,TTWK000439521,2021/9/18 10:49:16,2021/9/18 10:50:03,YES,1,1,118366,118366
1634,TTWK00043947276597,TTWK000439472,2021/9/18 10:54:06,2021/9/18 11:08:40,YES,15,1,76597,76597
1635,TTWK00043957876597,TTWK000439578,2021/9/18 10:54:07,2021/9/18 11:08:40,YES,15,1,76597,76597
1636,TTWK00043947176597,TTWK000439471,2021/9/18 10:54:09,2021/9/18 11:08:40,YES,15,1,76597,76597
1637,TTWK00043957776597,TTWK000439577,2021/9/18 10:54:18,2021/9/18 11:08:40,YES,14,1,76597,76597
1638,TTWK00043957676597,TTWK000439576,2021/9/18 10:54:19,2021/9/18 11:08:40,YES,14,1,76597,76597
1640,TTWK000439575118366,TTWK000439575,2021/9/18 10:55:25,2021/9/18 11:14:24,YES,19,1,118366,118366
1641,TTWK000439594118366,TTWK000439594,2021/9/18 10:55:26,2021/9/18 11:14:24,YES,19,1,118366,118366
1643,TTWK00043952842436,TTWK000439528,2021/9/18 10:57:08,2021/9/18 11:48:20,YES,51,1,42436,42436
1644,TTWK00043952942436,TTWK000439529,2021/9/18 10:57:15,2021/9/18 11:48:20,YES,51,1,42436,42436
1645,TTWK00043958642436,TTWK000439586,2021/9/18 10:57:27,2021/9/18 11:48:20,YES,51,1,42436,42436
1646,TTWK00043946942436,TTWK000439469,2021/9/18 10:57:27,2021/9/18 11:48:20,YES,51,2,42436,42436
1647,TTWK00043958842436,TTWK000439588,2021/9/18 10:57:27,2021/9/18 11:48:20,YES,51,2,42436,42436
1649,TTWK00043960576597,TTWK000439605,2021/9/18 11:12:53,2021/9/18 11:40:43,YES,28,1,76597,76597
1650,TTWK00043960476597,TTWK000439604,2021/9/18 11:12:54,2021/9/18 11:40:43,YES,28,1,76597,76597
1651,TTWK00043958776597,TTWK000439587,2021/9/18 11:12:55,2021/9/18 11:40:43,YES,28,1,76597,76597
1652,TTWK00043958876597,TTWK000439588,2021/9/18 11:12:56,2021/9/18 11:40:43,YES,28,2,76597,76597
1653,TTWK00043959076597,TTWK000439590,2021/9/18 11:12:58,2021/9/18 11:40:43,YES,28,1,76597,76597
1654,TTWK00043958976597,TTWK000439589,2021/9/18 11:13:02,2021/9/18 11:40:43,YES,28,1,76597,76597
1656,TTWK000439599118366,TTWK000439599,2021/9/18 11:14:47,2021/9/18 11:30:34,YES,16,1,118366,118366
1657,TTWK000439600118366,TTWK000439600,2021/9/18 11:14:48,2021/9/18 11:30:34,YES,16,1,118366,118366
1658,TTWK000439601118366,TTWK000439601,2021/9/18 11:14:54,2021/9/18 11:30:34,YES,16,1,118366,118366
1659,TTWK000439602118366,TTWK000439602,2021/9/18 11:14:55,2021/9/18 11:30:34,YES,16,1,118366,118366
1660,TTWK000439603118366,TTWK000439603,2021/9/18 11:14:56,2021/9/18 11:30:34,YES,16,1,118366,118366
1662,TTWK000439573118366,TTWK000439573,2021/9/18 11:31:00,2021/9/18 12:00:22,YES,29,2,118366,118366
1663,TTWK000439595118366,TTWK000439595,2021/9/18 11:31:03,2021/9/18 12:00:22,YES,29,1,118366,118366
1664,TTWK000439598118366,TTWK000439598,2021/9/18 11:31:11,2021/9/18 12:00:22,YES,29,1,118366,118366
1665,TTWK000439597118366,TTWK000439597,2021/9/18 11:31:23,2021/9/18 12:00:22,YES,29,1,118366,118366
1666,TTWK000439596118366,TTWK000439596,2021/9/18 11:31:26,2021/9/18 12:00:22,YES,29,1,118366,118366
1669,TTWK00043959276597,TTWK000439592,2021/9/18 11:43:29,2021/9/18 11:55:49,YES,12,1,76597,76597
1670,TTWK00043959376597,TTWK000439593,2021/9/18 11:43:30,2021/9/18 11:55:49,YES,12,1,76597,76597
1671,TTWK00043959176597,TTWK000439591,2021/9/18 11:43:31,2021/9/18 11:55:49,YES,12,1,76597,76597
1672,TTWK00044833676597,TTWK000448336,2021/9/18 11:43:32,2021/9/18 11:55:49,YES,12,1,76597,76597
1674,TTWK00043960642436,TTWK000439606,2021/9/18 11:48:49,2021/9/18 11:57:28,YES,9,1,42436,42436
1675,TTWK00043960742436,TTWK000439607,2021/9/18 11:57:57,2021/9/18 12:11:06,YES,13,1,42436,42436
1676,TTWK00044831142436,TTWK000448311,2021/9/18 11:58:07,2021/9/18 12:11:06,YES,13,1,42436,42436
1677,TTWK00044831242436,TTWK000448312,2021/9/18 11:58:22,2021/9/18 12:11:06,YES,13,1,42436,42436
1678,TTWK00044831342436,TTWK000448313,2021/9/18 11:58:22,2021/9/18 12:11:06,YES,13,1,42436,42436
1679,TTWK00044831642436,TTWK000448316,2021/9/18 11:58:22,2021/9/18 12:11:06,YES,13,1,42436,42436
1680,TTWK00044831742436,TTWK000448317,2021/9/18 11:58:32,2021/9/18 12:11:06,YES,13,1,42436,42436
1683,TTWK000448333118366,TTWK000448333,2021/9/18 12:02:19,2021/9/18 12:36:14,YES,34,1,118366,118366
1684,TTWK000448334118366,TTWK000448334,2021/9/18 12:02:20,2021/9/18 12:36:14,YES,34,1,118366,118366
1685,TTWK000448335118366,TTWK000448335,2021/9/18 12:02:32,2021/9/18 12:36:14,YES,34,1,118366,118366
1687,TTWK00043957942436,TTWK000439579,2021/9/18 12:13:25,尚未完成,NO,,1,42436,42436
1688,TTWK00043958042436,TTWK000439580,2021/9/18 12:14:48,尚未完成,NO,,1,42436,42436
1689,TTWK00043958142436,TTWK000439581,2021/9/18 12:14:48,尚未完成,NO,,1,42436,42436
1690,TTWK00043958242436,TTWK000439582,2021/9/18 12:14:48,2021/9/18 12:23:00,YES,8,1,42436,42436
1691,TTWK00043958342436,TTWK000439583,2021/9/18 12:14:48,2021/9/18 12:23:00,YES,8,1,42436,42436
1692,TTWK00043958442436,TTWK000439584,2021/9/18 12:14:48,2021/9/18 12:23:00,YES,8,1,42436,42436
1694,TTWK00044831842436,TTWK000448318,2021/9/18 12:22:51,尚未完成,NO,,1,42436,42436
1695,TTWK00044831942436,TTWK000448319,2021/9/18 12:23:30,尚未完成,NO,,1,42436,42436
1696,TTWK00044832042436,TTWK000448320,2021/9/18 12:23:30,尚未完成,NO,,1,42436,42436
1697,TTWK00044832942436,TTWK000448329,2021/9/18 12:31:38,2021/9/18 12:57:39,YES,26,1,42436,42436
1698,TTWK00044833042436,TTWK000448330,2021/9/18 12:31:38,2021/9/18 12:57:39,YES,26,1,42436,42436
1699,TTWK00044832742436,TTWK000448327,2021/9/18 12:31:41,2021/9/18 12:57:39,YES,26,1,42436,42436
1700,TTWK00044832842436,TTWK000448328,2021/9/18 12:31:41,2021/9/18 12:57:39,YES,26,1,42436,42436
1701,TTWK00044832542436,TTWK000448325,2021/9/18 12:31:47,2021/9/18 12:57:39,YES,26,1,42436,42436
1702,TTWK00044832342436,TTWK000448323,2021/9/18 12:31:48,2021/9/18 12:57:39,YES,26,1,42436,42436
1703,TTWK00044832642436,TTWK000448326,2021/9/18 12:31:51,2021/9/18 12:57:39,YES,26,1,42436,42436
1706,TTWK000448322118366,TTWK000448322,2021/9/18 12:37:50,2021/9/18 12:58:15,YES,20,1,118366,118366
1707,TTWK000448321118366,TTWK000448321,2021/9/18 12:37:52,2021/9/18 12:58:15,YES,20,1,118366,118366
1709,TTWK00044836176597,TTWK000448361,2021/9/18 13:02:26,2021/9/18 13:21:44,YES,19,1,76597,76597
1710,TTWK00044836076597,TTWK000448360,2021/9/18 13:02:26,尚未完成,NO,,1,76597,76597
1711,TTWK00044834776597,TTWK000448347,2021/9/18 13:02:28,2021/9/18 13:21:44,YES,19,1,76597,76597
1712,TTWK00044834676597,TTWK000448346,2021/9/18 13:02:40,2021/9/18 13:21:44,YES,19,1,76597,76597
1713,TTWK00044831576597,TTWK000448315,2021/9/18 13:02:42,2021/9/18 13:21:44,YES,19,1,76597,76597
1714,TTWK00044831476597,TTWK000448314,2021/9/18 13:02:44,2021/9/18 13:21:44,YES,19,1,76597,76597
1716,TTWK00044833176597,TTWK000448331,2021/9/18 13:25:06,2021/9/18 13:46:35,YES,21,1,76597,76597
1717,TTWK00044833276597,TTWK000448332,2021/9/18 13:25:16,2021/9/18 13:46:35,YES,21,1,76597,76597
1719,TTWK00044835176597,TTWK000448351,2021/9/18 14:03:30,2021/9/18 14:17:11,YES,14,1,76597,76597
1720,TTWK00044835376597,TTWK000448353,2021/9/18 14:03:31,2021/9/18 14:17:11,YES,14,1,76597,76597
1721,TTWK00044835276597,TTWK000448352,2021/9/18 14:03:31,2021/9/18 14:17:11,YES,14,1,76597,76597
1722,TTWK00044835076597,TTWK000448350,2021/9/18 14:03:41,2021/9/18 14:17:11,YES,14,1,76597,76597
1723,TTWK00044834976597,TTWK000448349,2021/9/18 14:03:41,2021/9/18 14:17:11,YES,13,1,76597,76597
1724,TTWK00044834876597,TTWK000448348,2021/9/18 14:03:42,2021/9/18 14:17:11,YES,13,1,76597,76597
1726,TTWK00044833842436,TTWK000448338,2021/9/18 14:05:14,2021/9/18 14:08:21,YES,3,1,42436,42436
